time,mode,mode_name,ok,sign,exp,denorm,nan,inf,range,error
7439000,4,noinf,1,0,142,0,0,0,1,0
7441000,4,noinf,1,0,64,0,0,0,1,0
7443000,4,noinf,1,0,66,0,0,0,1,0
7445000,4,noinf,1,1,244,0,0,0,1,0
7447000,4,noinf,1,0,36,0,0,0,1,0
7449000,4,noinf,1,1,142,0,0,0,1,0
7451000,4,noinf,1,1,140,0,0,0,1,0
7453000,4,noinf,1,1,84,0,0,0,1,0
7455000,4,noinf,1,1,23,0,0,0,1,0
7457000,4,noinf,1,0,3,0,0,0,1,0
7459000,4,noinf,1,1,79,0,0,0,1,0
7461000,4,noinf,1,0,151,0,0,0,1,0
7463000,4,noinf,1,0,188,0,0,0,1,0
7465000,4,noinf,1,0,249,0,0,0,1,0
7467000,4,noinf,1,1,244,0,0,0,1,0
7469000,4,noinf,1,1,232,0,0,0,1,0
7471000,4,noinf,1,0,248,0,0,0,1,0
7473000,4,noinf,1,0,89,0,0,0,1,0
7475000,4,noinf,1,0,211,0,0,0,1,0
7477000,4,noinf,1,1,212,0,0,0,1,0
7479000,4,noinf,1,1,225,0,0,0,1,0
7481000,4,noinf,1,0,246,0,0,0,1,0
7483000,4,noinf,1,0,180,0,0,0,1,0
7485000,4,noinf,1,0,58,0,0,0,1,0
7487000,4,noinf,1,1,212,0,0,0,1,0
7489000,4,noinf,1,0,186,0,0,0,1,0
7491000,4,noinf,1,0,205,0,0,0,1,0
7493000,4,noinf,1,0,136,0,0,0,1,0
7495000,4,noinf,1,1,33,0,0,0,1,0
7497000,4,noinf,1,0,159,0,0,0,1,0
7499000,4,noinf,1,1,58,0,0,0,1,0
7501000,4,noinf,1,0,102,0,0,0,1,0
7503000,4,noinf,1,1,41,0,0,0,1,0
7505000,4,noinf,1,0,108,0,0,0,1,0
7507000,4,noinf,1,0,42,0,0,0,1,0
7509000,4,noinf,1,0,192,0,0,0,1,0
7511000,4,noinf,1,0,10,0,0,0,1,0
7513000,4,noinf,1,1,176,0,0,0,1,0
7515000,4,noinf,1,0,20,0,0,0,1,0
7517000,4,noinf,1,0,101,0,0,0,1,0
7519000,4,noinf,1,0,220,0,0,0,1,0
7521000,4,noinf,1,0,125,0,0,0,1,0
7523000,4,noinf,1,0,21,0,0,0,1,0
7525000,4,noinf,1,1,159,0,0,0,1,0
7527000,4,noinf,1,0,102,0,0,0,1,0
7529000,4,noinf,1,1,122,0,0,0,1,0
7531000,4,noinf,1,1,89,0,0,0,1,0
7533000,4,noinf,1,0,134,0,0,0,1,0
7535000,4,noinf,1,0,108,0,0,0,1,0
7537000,4,noinf,1,1,237,0,0,0,1,0
7539000,4,noinf,1,0,150,0,0,0,1,0
7541000,4,noinf,1,1,9,0,0,0,1,0
7543000,4,noinf,1,1,124,0,0,0,1,0
7545000,4,noinf,1,1,99,0,0,0,1,0
7547000,4,noinf,1,1,71,0,0,0,1,0
7549000,4,noinf,1,1,53,0,0,0,1,0
7551000,4,noinf,1,1,69,0,0,0,1,0
7553000,4,noinf,1,0,61,0,0,0,1,0
7555000,4,noinf,1,1,192,0,0,0,1,0
7557000,4,noinf,1,0,171,0,0,0,1,0
7559000,4,noinf,1,0,167,0,0,0,1,0
7561000,4,noinf,1,1,102,0,0,0,1,0
7563000,4,noinf,1,0,28,0,0,0,1,0
7565000,4,noinf,1,0,69,0,0,0,1,0
7567000,4,noinf,1,0,162,0,0,0,1,0
7569000,4,noinf,1,1,233,0,0,0,1,0
7571000,4,noinf,1,1,120,0,0,0,1,0
7573000,4,noinf,1,0,6,0,0,0,1,0
7575000,4,noinf,1,0,41,0,0,0,1,0
7577000,4,noinf,1,0,136,0,0,0,1,0
7579000,4,noinf,1,1,93,0,0,0,1,0
7581000,4,noinf,1,0,5,0,0,0,1,0
7583000,4,noinf,1,1,45,0,0,0,1,0
7585000,4,noinf,1,1,240,0,0,0,1,0
7587000,4,noinf,1,0,10,0,0,0,1,0
7589000,4,noinf,1,1,140,0,0,0,1,0
7591000,4,noinf,1,1,180,0,0,0,1,0
7593000,4,noinf,1,0,255,0,1,0,1,0
7595000,4,noinf,1,1,184,0,0,0,1,0
7597000,4,noinf,1,0,247,0,0,0,1,0
7599000,4,noinf,1,1,50,0,0,0,1,0
7601000,4,noinf,1,0,92,0,0,0,1,0
7603000,4,noinf,1,1,62,0,0,0,1,0
7605000,4,noinf,1,1,159,0,0,0,1,0
7607000,4,noinf,1,1,66,0,0,0,1,0
7609000,4,noinf,1,1,4,0,0,0,1,0
7611000,4,noinf,1,1,160,0,0,0,1,0
7613000,4,noinf,1,0,6,0,0,0,1,0
7615000,4,noinf,1,0,165,0,0,0,1,0
7617000,4,noinf,1,1,159,0,0,0,1,0
7619000,4,noinf,1,1,8,0,0,0,1,0
7621000,4,noinf,1,0,178,0,0,0,1,0
7623000,4,noinf,1,0,200,0,0,0,1,0
7625000,4,noinf,1,0,46,0,0,0,1,0
7627000,4,noinf,1,1,114,0,0,0,1,0
7629000,4,noinf,1,0,176,0,0,0,1,0
7631000,4,noinf,1,0,116,0,0,0,1,0
7633000,4,noinf,1,0,57,0,0,0,1,0
7635000,4,noinf,1,0,83,0,0,0,1,0
7637000,4,noinf,1,0,76,0,0,0,1,0
7639000,4,noinf,1,1,253,0,0,0,1,0
7641000,4,noinf,1,0,39,0,0,0,1,0
7643000,4,noinf,1,0,97,0,0,0,1,0
7645000,4,noinf,1,1,223,0,0,0,1,0
7647000,4,noinf,1,0,161,0,0,0,1,0
7649000,4,noinf,1,0,27,0,0,0,1,0
7651000,4,noinf,1,0,176,0,0,0,1,0
7653000,4,noinf,1,0,230,0,0,0,1,0
7655000,4,noinf,1,0,161,0,0,0,1,0
7657000,4,noinf,1,0,203,0,0,0,1,0
7659000,4,noinf,1,0,27,0,0,0,1,0
7661000,4,noinf,1,0,197,0,0,0,1,0
7663000,4,noinf,1,0,133,0,0,0,1,0
7665000,4,noinf,1,1,198,0,0,0,1,0
7667000,4,noinf,1,0,18,0,0,0,1,0
7669000,4,noinf,1,1,172,0,0,0,1,0
7671000,4,noinf,1,0,211,0,0,0,1,0
7673000,4,noinf,1,0,71,0,0,0,1,0
7675000,4,noinf,1,0,100,0,0,0,1,0
7677000,4,noinf,1,0,68,0,0,0,1,0
7679000,4,noinf,1,1,48,0,0,0,1,0
7681000,4,noinf,1,0,137,0,0,0,1,0
7683000,4,noinf,1,1,156,0,0,0,1,0
7685000,4,noinf,1,1,101,0,0,0,1,0
7687000,4,noinf,1,1,223,0,0,0,1,0
7689000,4,noinf,1,1,15,0,0,0,1,0
7691000,4,noinf,1,1,139,0,0,0,1,0
7693000,4,noinf,1,0,109,0,0,0,1,0
7695000,4,noinf,1,0,177,0,0,0,1,0
7697000,4,noinf,1,0,86,0,0,0,1,0
7699000,4,noinf,1,1,31,0,0,0,1,0
7701000,4,noinf,1,1,28,0,0,0,1,0
7703000,4,noinf,1,1,117,0,0,0,1,0
7705000,4,noinf,1,1,248,0,0,0,1,0
7707000,4,noinf,1,1,70,0,0,0,1,0
7709000,4,noinf,1,1,31,0,0,0,1,0
7711000,4,noinf,1,1,20,0,0,0,1,0
7713000,4,noinf,1,0,103,0,0,0,1,0
7715000,4,noinf,1,0,69,0,0,0,1,0
7717000,4,noinf,1,1,20,0,0,0,1,0
7719000,4,noinf,1,0,116,0,0,0,1,0
7721000,4,noinf,1,1,118,0,0,0,1,0
7723000,4,noinf,1,0,230,0,0,0,1,0
7725000,4,noinf,1,1,152,0,0,0,1,0
7727000,4,noinf,1,1,154,0,0,0,1,0
7729000,4,noinf,1,0,244,0,0,0,1,0
7731000,4,noinf,1,1,170,0,0,0,1,0
7733000,4,noinf,1,0,100,0,0,0,1,0
7735000,4,noinf,1,1,45,0,0,0,1,0
7737000,4,noinf,1,0,47,0,0,0,1,0
7739000,4,noinf,1,0,202,0,0,0,1,0
7741000,4,noinf,1,1,205,0,0,0,1,0
7743000,4,noinf,1,0,153,0,0,0,1,0
7745000,4,noinf,1,1,223,0,0,0,1,0
7747000,4,noinf,1,0,23,0,0,0,1,0
7749000,4,noinf,1,0,139,0,0,0,1,0
7751000,4,noinf,1,0,171,0,0,0,1,0
7753000,4,noinf,1,1,94,0,0,0,1,0
7755000,4,noinf,1,0,137,0,0,0,1,0
7757000,4,noinf,1,1,60,0,0,0,1,0
7759000,4,noinf,1,1,246,0,0,0,1,0
7761000,4,noinf,1,0,21,0,0,0,1,0
7763000,4,noinf,1,0,129,0,0,0,1,0
7765000,4,noinf,1,1,200,0,0,0,1,0
7767000,4,noinf,1,1,139,0,0,0,1,0
7769000,4,noinf,1,0,246,0,0,0,1,0
7771000,4,noinf,1,1,211,0,0,0,1,0
7773000,4,noinf,1,1,41,0,0,0,1,0
7775000,4,noinf,1,0,190,0,0,0,1,0
7777000,4,noinf,1,0,108,0,0,0,1,0
7779000,4,noinf,1,0,58,0,0,0,1,0
7781000,4,noinf,1,1,224,0,0,0,1,0
7783000,4,noinf,1,0,115,0,0,0,1,0
7785000,4,noinf,1,0,186,0,0,0,1,0
7787000,4,noinf,1,0,66,0,0,0,1,0
7789000,4,noinf,1,1,229,0,0,0,1,0
7791000,4,noinf,1,1,186,0,0,0,1,0
7793000,4,noinf,1,1,74,0,0,0,1,0
7795000,4,noinf,1,1,197,0,0,0,1,0
7797000,4,noinf,1,0,109,0,0,0,1,0
7799000,4,noinf,1,0,187,0,0,0,1,0
7801000,4,noinf,1,0,31,0,0,0,1,0
7803000,4,noinf,1,0,35,0,0,0,1,0
7805000,4,noinf,1,1,88,0,0,0,1,0
7807000,4,noinf,1,0,124,0,0,0,1,0
7809000,4,noinf,1,0,201,0,0,0,1,0
7811000,4,noinf,1,1,131,0,0,0,1,0
7813000,4,noinf,1,0,78,0,0,0,1,0
7815000,4,noinf,1,1,177,0,0,0,1,0
7817000,4,noinf,1,1,217,0,0,0,1,0
7819000,4,noinf,1,0,209,0,0,0,1,0
7821000,4,noinf,1,0,164,0,0,0,1,0
7823000,4,noinf,1,0,172,0,0,0,1,0
7825000,4,noinf,1,1,173,0,0,0,1,0
7827000,4,noinf,1,1,79,0,0,0,1,0
7829000,4,noinf,1,1,159,0,0,0,1,0
7831000,4,noinf,1,0,226,0,0,0,1,0
7833000,4,noinf,1,1,162,0,0,0,1,0
7835000,4,noinf,1,0,24,0,0,0,1,0
7837000,4,noinf,1,1,51,0,0,0,1,0
7839000,4,noinf,1,0,72,0,0,0,1,0
7841000,4,noinf,1,1,179,0,0,0,1,0
7843000,4,noinf,1,0,214,0,0,0,1,0
7845000,4,noinf,1,0,178,0,0,0,1,0
7847000,4,noinf,1,0,99,0,0,0,1,0
7849000,4,noinf,1,0,158,0,0,0,1,0
7851000,4,noinf,1,1,183,0,0,0,1,0
7853000,4,noinf,1,1,87,0,0,0,1,0
7855000,4,noinf,1,0,199,0,0,0,1,0
7857000,4,noinf,1,0,126,0,0,0,1,0
7859000,4,noinf,1,1,113,0,0,0,1,0
7861000,4,noinf,1,0,254,0,0,0,1,0
7863000,4,noinf,1,0,50,0,0,0,1,0
7865000,4,noinf,1,0,28,0,0,0,1,0
7867000,4,noinf,1,0,153,0,0,0,1,0
7869000,4,noinf,1,1,159,0,0,0,1,0
7871000,4,noinf,1,1,157,0,0,0,1,0
7873000,4,noinf,1,0,50,0,0,0,1,0
7875000,4,noinf,1,0,134,0,0,0,1,0
7877000,4,noinf,1,0,190,0,0,0,1,0
7879000,4,noinf,1,0,83,0,0,0,1,0
7881000,4,noinf,1,1,117,0,0,0,1,0
7883000,4,noinf,1,0,92,0,0,0,1,0
7885000,4,noinf,1,0,96,0,0,0,1,0
7887000,4,noinf,1,1,49,0,0,0,1,0
7889000,4,noinf,1,0,214,0,0,0,1,0
7891000,4,noinf,1,1,204,0,0,0,1,0
7893000,4,noinf,1,1,129,0,0,0,1,0
7895000,4,noinf,1,1,242,0,0,0,1,0
7897000,4,noinf,1,1,210,0,0,0,1,0
7899000,4,noinf,1,0,60,0,0,0,1,0
7901000,4,noinf,1,1,203,0,0,0,1,0
7903000,4,noinf,1,0,240,0,0,0,1,0
7905000,4,noinf,1,0,37,0,0,0,1,0
7907000,4,noinf,1,0,92,0,0,0,1,0
7909000,4,noinf,1,1,237,0,0,0,1,0
7911000,4,noinf,1,0,14,0,0,0,1,0
7913000,4,noinf,1,1,155,0,0,0,1,0
7915000,4,noinf,1,0,198,0,0,0,1,0
7917000,4,noinf,1,1,248,0,0,0,1,0
7919000,4,noinf,1,1,156,0,0,0,1,0
7921000,4,noinf,1,0,207,0,0,0,1,0
7923000,4,noinf,1,0,248,0,0,0,1,0
7925000,4,noinf,1,0,95,0,0,0,1,0
7927000,4,noinf,1,1,43,0,0,0,1,0
7929000,4,noinf,1,1,80,0,0,0,1,0
7931000,4,noinf,1,0,58,0,0,0,1,0
7933000,4,noinf,1,0,246,0,0,0,1,0
7935000,4,noinf,1,1,91,0,0,0,1,0
7937000,4,noinf,1,0,90,0,0,0,1,0
7939000,4,noinf,1,1,0,1,0,0,1,0
7941000,4,noinf,1,1,87,0,0,0,1,0
7943000,4,noinf,1,1,11,0,0,0,1,0
7945000,4,noinf,1,1,185,0,0,0,1,0
7947000,4,noinf,1,1,252,0,0,0,1,0
7949000,4,noinf,1,1,178,0,0,0,1,0
7951000,4,noinf,1,0,33,0,0,0,1,0
7953000,4,noinf,1,0,88,0,0,0,1,0
7955000,4,noinf,1,0,138,0,0,0,1,0
7957000,4,noinf,1,1,145,0,0,0,1,0
7959000,4,noinf,1,1,61,0,0,0,1,0
7961000,4,noinf,1,1,252,0,0,0,1,0
7963000,4,noinf,1,0,122,0,0,0,1,0
7965000,4,noinf,1,0,65,0,0,0,1,0
7967000,4,noinf,1,1,26,0,0,0,1,0
7969000,4,noinf,1,1,36,0,0,0,1,0
7971000,4,noinf,1,0,171,0,0,0,1,0
7973000,4,noinf,1,0,150,0,0,0,1,0
7975000,4,noinf,1,0,10,0,0,0,1,0
7977000,4,noinf,1,0,233,0,0,0,1,0
7979000,4,noinf,1,1,75,0,0,0,1,0
7981000,4,noinf,1,1,228,0,0,0,1,0
7983000,4,noinf,1,0,95,0,0,0,1,0
7985000,4,noinf,1,1,128,0,0,0,1,0
7987000,4,noinf,1,0,61,0,0,0,1,0
7989000,4,noinf,1,0,11,0,0,0,1,0
7991000,4,noinf,1,0,179,0,0,0,1,0
7993000,4,noinf,1,1,175,0,0,0,1,0
7995000,4,noinf,1,1,11,0,0,0,1,0
7997000,4,noinf,1,1,161,0,0,0,1,0
7999000,4,noinf,1,1,43,0,0,0,1,0
8001000,4,noinf,1,1,198,0,0,0,1,0
8003000,4,noinf,1,1,8,0,0,0,1,0
8005000,4,noinf,1,1,78,0,0,0,1,0
8007000,4,noinf,1,0,99,0,0,0,1,0
8009000,5,exprange,1,0,130,0,0,0,1,0
8011000,5,exprange,1,0,126,0,0,0,1,0
8013000,5,exprange,1,0,131,0,0,0,1,0
8015000,5,exprange,1,1,128,0,0,0,1,0
8017000,5,exprange,1,1,126,0,0,0,1,0
8019000,5,exprange,1,0,125,0,0,0,1,0
8021000,5,exprange,1,0,132,0,0,0,1,0
8023000,5,exprange,1,1,124,0,0,0,1,0
8025000,5,exprange,1,1,129,0,0,0,1,0
8027000,5,exprange,1,0,125,0,0,0,1,0
8029000,5,exprange,1,0,129,0,0,0,1,0
8031000,5,exprange,1,0,132,0,0,0,1,0
8033000,5,exprange,1,0,132,0,0,0,1,0
8035000,5,exprange,1,0,132,0,0,0,1,0
8037000,5,exprange,1,0,129,0,0,0,1,0
8039000,5,exprange,1,1,125,0,0,0,1,0
8041000,5,exprange,1,1,125,0,0,0,1,0
8043000,5,exprange,1,1,129,0,0,0,1,0
8045000,5,exprange,1,1,128,0,0,0,1,0
8047000,5,exprange,1,0,125,0,0,0,1,0
8049000,5,exprange,1,1,132,0,0,0,1,0
8051000,5,exprange,1,0,126,0,0,0,1,0
8053000,5,exprange,1,0,132,0,0,0,1,0
8055000,5,exprange,1,0,131,0,0,0,1,0
8057000,5,exprange,1,1,127,0,0,0,1,0
8059000,5,exprange,1,0,124,0,0,0,1,0
8061000,5,exprange,1,0,128,0,0,0,1,0
8063000,5,exprange,1,0,131,0,0,0,1,0
8065000,5,exprange,1,1,132,0,0,0,1,0
8067000,5,exprange,1,0,126,0,0,0,1,0
8069000,5,exprange,1,0,125,0,0,0,1,0
8071000,5,exprange,1,0,131,0,0,0,1,0
8073000,5,exprange,1,0,127,0,0,0,1,0
8075000,5,exprange,1,1,131,0,0,0,1,0
8077000,5,exprange,1,1,130,0,0,0,1,0
8079000,5,exprange,1,1,131,0,0,0,1,0
8081000,5,exprange,1,1,125,0,0,0,1,0
8083000,5,exprange,1,0,128,0,0,0,1,0
8085000,5,exprange,1,1,125,0,0,0,1,0
8087000,5,exprange,1,0,127,0,0,0,1,0
8089000,5,exprange,1,1,125,0,0,0,1,0
8091000,5,exprange,1,1,127,0,0,0,1,0
8093000,5,exprange,1,0,125,0,0,0,1,0
8095000,5,exprange,1,1,130,0,0,0,1,0
8097000,5,exprange,1,0,127,0,0,0,1,0
8099000,5,exprange,1,0,126,0,0,0,1,0
8101000,5,exprange,1,1,132,0,0,0,1,0
8103000,5,exprange,1,0,129,0,0,0,1,0
8105000,5,exprange,1,1,129,0,0,0,1,0
8107000,5,exprange,1,0,131,0,0,0,1,0
8109000,5,exprange,1,0,129,0,0,0,1,0
8111000,5,exprange,1,0,124,0,0,0,1,0
8113000,5,exprange,1,0,130,0,0,0,1,0
8115000,5,exprange,1,1,128,0,0,0,1,0
8117000,5,exprange,1,1,124,0,0,0,1,0
8119000,5,exprange,1,1,132,0,0,0,1,0
8121000,5,exprange,1,1,124,0,0,0,1,0
8123000,5,exprange,1,0,129,0,0,0,1,0
8125000,5,exprange,1,0,128,0,0,0,1,0
8127000,5,exprange,1,1,130,0,0,0,1,0
8129000,5,exprange,1,1,131,0,0,0,1,0
8131000,5,exprange,1,1,126,0,0,0,1,0
8133000,5,exprange,1,0,125,0,0,0,1,0
8135000,5,exprange,1,0,131,0,0,0,1,0
8137000,5,exprange,1,1,130,0,0,0,1,0
8139000,5,exprange,1,0,124,0,0,0,1,0
8141000,5,exprange,1,0,130,0,0,0,1,0
8143000,5,exprange,1,1,130,0,0,0,1,0
8145000,5,exprange,1,1,126,0,0,0,1,0
8147000,5,exprange,1,0,126,0,0,0,1,0
8149000,5,exprange,1,0,132,0,0,0,1,0
8151000,5,exprange,1,1,127,0,0,0,1,0
8153000,5,exprange,1,0,125,0,0,0,1,0
8155000,5,exprange,1,0,131,0,0,0,1,0
8157000,5,exprange,1,1,125,0,0,0,1,0
8159000,5,exprange,1,0,124,0,0,0,1,0
8161000,5,exprange,1,1,126,0,0,0,1,0
8163000,5,exprange,1,1,128,0,0,0,1,0
8165000,5,exprange,1,0,131,0,0,0,1,0
8167000,5,exprange,1,0,127,0,0,0,1,0
8169000,5,exprange,1,0,126,0,0,0,1,0
8171000,5,exprange,1,1,129,0,0,0,1,0
8173000,5,exprange,1,1,126,0,0,0,1,0
8175000,5,exprange,1,0,129,0,0,0,1,0
8177000,5,exprange,1,0,130,0,0,0,1,0
8179000,5,exprange,1,0,131,0,0,0,1,0
8181000,5,exprange,1,0,125,0,0,0,1,0
8183000,5,exprange,1,0,125,0,0,0,1,0
8185000,5,exprange,1,1,129,0,0,0,1,0
8187000,5,exprange,1,1,126,0,0,0,1,0
8189000,5,exprange,1,0,129,0,0,0,1,0
8191000,5,exprange,1,1,129,0,0,0,1,0
8193000,5,exprange,1,1,128,0,0,0,1,0
8195000,5,exprange,1,0,127,0,0,0,1,0
8197000,5,exprange,1,1,125,0,0,0,1,0
8199000,5,exprange,1,1,129,0,0,0,1,0
8201000,5,exprange,1,0,126,0,0,0,1,0
8203000,5,exprange,1,1,129,0,0,0,1,0
8205000,5,exprange,1,1,125,0,0,0,1,0
8207000,5,exprange,1,0,130,0,0,0,1,0
8209000,5,exprange,1,1,130,0,0,0,1,0
8211000,5,exprange,1,0,126,0,0,0,1,0
8213000,5,exprange,1,1,128,0,0,0,1,0
8215000,5,exprange,1,0,128,0,0,0,1,0
8217000,5,exprange,1,0,130,0,0,0,1,0
8219000,5,exprange,1,0,126,0,0,0,1,0
8221000,5,exprange,1,1,131,0,0,0,1,0
8223000,5,exprange,1,0,132,0,0,0,1,0
8225000,5,exprange,1,0,130,0,0,0,1,0
8227000,5,exprange,1,0,131,0,0,0,1,0
8229000,5,exprange,1,1,126,0,0,0,1,0
8231000,5,exprange,1,0,127,0,0,0,1,0
8233000,5,exprange,1,0,127,0,0,0,1,0
8235000,5,exprange,1,1,130,0,0,0,1,0
8237000,5,exprange,1,0,124,0,0,0,1,0
8239000,5,exprange,1,0,127,0,0,0,1,0
8241000,5,exprange,1,0,128,0,0,0,1,0
8243000,5,exprange,1,0,127,0,0,0,1,0
8245000,5,exprange,1,0,125,0,0,0,1,0
8247000,5,exprange,1,0,128,0,0,0,1,0
8249000,5,exprange,1,0,132,0,0,0,1,0
8251000,5,exprange,1,0,128,0,0,0,1,0
8253000,5,exprange,1,1,129,0,0,0,1,0
8255000,5,exprange,1,0,129,0,0,0,1,0
8257000,5,exprange,1,1,132,0,0,0,1,0
8259000,5,exprange,1,0,128,0,0,0,1,0
8261000,5,exprange,1,1,131,0,0,0,1,0
8263000,5,exprange,1,1,131,0,0,0,1,0
8265000,5,exprange,1,1,130,0,0,0,1,0
8267000,5,exprange,1,1,126,0,0,0,1,0
8269000,5,exprange,1,1,125,0,0,0,1,0
8271000,5,exprange,1,1,131,0,0,0,1,0
8273000,5,exprange,1,1,130,0,0,0,1,0
8275000,5,exprange,1,1,126,0,0,0,1,0
8277000,5,exprange,1,0,127,0,0,0,1,0
8279000,5,exprange,1,0,130,0,0,0,1,0
8281000,5,exprange,1,0,124,0,0,0,1,0
8283000,5,exprange,1,0,131,0,0,0,1,0
8285000,5,exprange,1,0,128,0,0,0,1,0
8287000,5,exprange,1,0,130,0,0,0,1,0
8289000,5,exprange,1,1,127,0,0,0,1,0
8291000,5,exprange,1,1,132,0,0,0,1,0
8293000,5,exprange,1,0,126,0,0,0,1,0
8295000,5,exprange,1,0,131,0,0,0,1,0
8297000,5,exprange,1,0,125,0,0,0,1,0
8299000,5,exprange,1,1,129,0,0,0,1,0
8301000,5,exprange,1,0,125,0,0,0,1,0
8303000,5,exprange,1,0,126,0,0,0,1,0
8305000,5,exprange,1,1,127,0,0,0,1,0
8307000,5,exprange,1,1,127,0,0,0,1,0
8309000,5,exprange,1,1,126,0,0,0,1,0
8311000,5,exprange,1,0,131,0,0,0,1,0
8313000,5,exprange,1,0,128,0,0,0,1,0
8315000,5,exprange,1,0,127,0,0,0,1,0
8317000,5,exprange,1,1,126,0,0,0,1,0
8319000,5,exprange,1,1,131,0,0,0,1,0
8321000,5,exprange,1,1,132,0,0,0,1,0
8323000,5,exprange,1,0,125,0,0,0,1,0
8325000,5,exprange,1,1,132,0,0,0,1,0
8327000,5,exprange,1,0,130,0,0,0,1,0
8329000,5,exprange,1,0,125,0,0,0,1,0
8331000,5,exprange,1,0,126,0,0,0,1,0
8333000,5,exprange,1,1,127,0,0,0,1,0
8335000,5,exprange,1,1,126,0,0,0,1,0
8337000,5,exprange,1,1,124,0,0,0,1,0
8339000,5,exprange,1,0,124,0,0,0,1,0
8341000,5,exprange,1,0,131,0,0,0,1,0
8343000,5,exprange,1,1,127,0,0,0,1,0
8345000,5,exprange,1,0,130,0,0,0,1,0
8347000,5,exprange,1,1,126,0,0,0,1,0
8349000,5,exprange,1,0,130,0,0,0,1,0
8351000,5,exprange,1,1,130,0,0,0,1,0
8353000,5,exprange,1,1,124,0,0,0,1,0
8355000,5,exprange,1,0,131,0,0,0,1,0
8357000,5,exprange,1,1,125,0,0,0,1,0
8359000,5,exprange,1,0,131,0,0,0,1,0
8361000,5,exprange,1,1,130,0,0,0,1,0
8363000,5,exprange,1,0,126,0,0,0,1,0
8365000,5,exprange,1,1,130,0,0,0,1,0
8367000,5,exprange,1,1,129,0,0,0,1,0
8369000,5,exprange,1,0,132,0,0,0,1,0
8371000,5,exprange,1,0,124,0,0,0,1,0
8373000,5,exprange,1,0,131,0,0,0,1,0
8375000,5,exprange,1,1,132,0,0,0,1,0
8377000,5,exprange,1,1,129,0,0,0,1,0
8379000,5,exprange,1,0,129,0,0,0,1,0
8381000,5,exprange,1,0,128,0,0,0,1,0
8383000,5,exprange,1,1,130,0,0,0,1,0
8385000,5,exprange,1,0,126,0,0,0,1,0
8387000,5,exprange,1,0,126,0,0,0,1,0
8389000,5,exprange,1,0,125,0,0,0,1,0
8391000,5,exprange,1,1,128,0,0,0,1,0
8393000,5,exprange,1,0,129,0,0,0,1,0
8395000,5,exprange,1,0,128,0,0,0,1,0
8397000,5,exprange,1,0,129,0,0,0,1,0
8399000,5,exprange,1,0,131,0,0,0,1,0
8401000,5,exprange,1,1,128,0,0,0,1,0
8403000,5,exprange,1,1,126,0,0,0,1,0
8405000,5,exprange,1,0,126,0,0,0,1,0
8407000,5,exprange,1,0,124,0,0,0,1,0
8409000,5,exprange,1,1,124,0,0,0,1,0
8411000,5,exprange,1,0,125,0,0,0,1,0
8413000,5,exprange,1,1,128,0,0,0,1,0
8415000,5,exprange,1,1,126,0,0,0,1,0
8417000,5,exprange,1,1,125,0,0,0,1,0
8419000,5,exprange,1,1,125,0,0,0,1,0
8421000,5,exprange,1,0,128,0,0,0,1,0
8423000,5,exprange,1,0,127,0,0,0,1,0
8425000,5,exprange,1,1,124,0,0,0,1,0
8427000,5,exprange,1,1,131,0,0,0,1,0
8429000,5,exprange,1,0,127,0,0,0,1,0
8431000,5,exprange,1,0,125,0,0,0,1,0
8433000,5,exprange,1,0,131,0,0,0,1,0
8435000,5,exprange,1,0,131,0,0,0,1,0
8437000,5,exprange,1,1,129,0,0,0,1,0
8439000,5,exprange,1,1,130,0,0,0,1,0
8441000,5,exprange,1,1,131,0,0,0,1,0
8443000,5,exprange,1,1,128,0,0,0,1,0
8445000,5,exprange,1,0,128,0,0,0,1,0
8447000,5,exprange,1,1,129,0,0,0,1,0
8449000,5,exprange,1,0,129,0,0,0,1,0
8451000,5,exprange,1,1,124,0,0,0,1,0
8453000,5,exprange,1,0,131,0,0,0,1,0
8455000,5,exprange,1,1,132,0,0,0,1,0
8457000,5,exprange,1,1,125,0,0,0,1,0
8459000,5,exprange,1,0,132,0,0,0,1,0
8461000,5,exprange,1,0,126,0,0,0,1,0
8463000,5,exprange,1,1,126,0,0,0,1,0
8465000,5,exprange,1,1,124,0,0,0,1,0
8467000,5,exprange,1,1,124,0,0,0,1,0
8469000,5,exprange,1,1,128,0,0,0,1,0
8471000,5,exprange,1,1,132,0,0,0,1,0
8473000,5,exprange,1,0,125,0,0,0,1,0
8475000,5,exprange,1,1,131,0,0,0,1,0
8477000,5,exprange,1,0,129,0,0,0,1,0
8479000,5,exprange,1,0,131,0,0,0,1,0
8481000,5,exprange,1,1,126,0,0,0,1,0
8483000,5,exprange,1,0,131,0,0,0,1,0
8485000,5,exprange,1,1,127,0,0,0,1,0
8487000,5,exprange,1,0,128,0,0,0,1,0
8489000,5,exprange,1,0,126,0,0,0,1,0
8491000,5,exprange,1,0,128,0,0,0,1,0
8493000,5,exprange,1,1,125,0,0,0,1,0
8495000,5,exprange,1,1,125,0,0,0,1,0
8497000,5,exprange,1,1,126,0,0,0,1,0
8499000,5,exprange,1,0,126,0,0,0,1,0
8501000,5,exprange,1,1,125,0,0,0,1,0
8503000,5,exprange,1,1,132,0,0,0,1,0
8505000,5,exprange,1,0,127,0,0,0,1,0
8507000,5,exprange,1,0,131,0,0,0,1,0
8509000,5,exprange,1,0,126,0,0,0,1,0
8511000,5,exprange,1,0,130,0,0,0,1,0
